utente,tentativi,minuti,illecito
946843,1,186,0
629486,1,171,0
148568,3,180,0
568182,1,179,0
593193,1,180,0
208530,2,138,0
827438,1,181,0
526187,1,926,1
530420,1,173,0
218428,1,208,0
803140,2,167,0
609332,1,142,0
880507,1,176,0
961321,1,163,0
254781,1,181,0
395896,1,152,0
 20650,1,181,0
357486,2,186,0
109524,1,171,0
403165,1,163,0
572309,1,213,0
745206,2,160,0
793601,1,170,0
119424,2,177,0
498985,1,163,0
201656,1,149,0
370286,1,192,0
210558,2,190,0
306482,1,151,0
502776,3,193,0
351783,2,188,0
372790,1,174,0
726726,1,151,0
661538,2,150,0
435564,1,170,0
735045,1,165,0
361300,2,167,0
140149,1,170,0
 80603,1,154,0
351783,2,209,0
224920,1,197,0
969932,1,229,0
923803,3,203,0
266008,1,212,0
806158,1,191,0
709666,1,142,0
467528,9,991,1
 52361,2,179,0
 74433,1,200,0
703224,1,188,0
899758,1,209,0
225045,1,612,1
946843,1,199,0
582059,2,198,0
264056,4,633,1
 80603,1,161,0
831578,1,178,0
607189,1,172,0
498952,1,190,0
307999,1,173,0
159869,2,187,0
460822,1,178,0
971631,1,163,0
285404,1,193,0
 42972,1,161,0
197392,2,943,1
937346,1,134,0
750408,2,177,0
670148,1,166,0
955548,1,167,0
932913,1,170,0
371439,1,161,0
898101,1,203,0
827438,1,194,0
197392,2,174,0
732979,1,218,0
560259,2,162,0
364560,1,199,0
230190,1,156,0
579166,1,135,0
425804,1,189,0
328747,2,200,0
596039,1,201,0
206374,2,177,0
989726,1,187,0
481546,1,187,0
663376,1,960,1
785771,1,953,1
269912,1,146,0
480165,1,189,0
827581,2,193,0
599343,1,158,0
936966,1,159,0
263350,1,202,0
830973,2,190,0
792278,1,174,0
735045,1,189,0
382874,1,175,0
364511,1,177,0
 81088,1,199,0
982866,6,958,1
140497,1,193,0
806475,1,168,0
937346,1,168,0
432356,1,164,0
164230,1,211,0
936551,1,208,0
618318,2,189,0
 59873,1,217,0
127955,1,168,0
825831,1,179,0
486372,1,148,0
526187,1,209,0
502273,1,197,0
647044,3,602,1
697948,1,185,0
999650,1,177,0
260590,1,169,0
123532,1,171,0
 89455,2,168,0
808411,1,164,0
719813,1,174,0
828455,1,176,0
  9913,2,225,0
849232,2,199,0
737355,1,146,0
866780,2,162,0
216746,1,163,0
263350,1,179,0
394748,1,181,0
829693,1,125,0
909228,1,187,0
551973,1,196,0
845952,1,167,0
397350,1,185,0
579016,1,191,0
284845,1,197,0
108379,1,172,0
344885,1,149,0
575042,1,179,0
329714,1,191,0
916916,1,185,0
751487,1,152,0
625978,1,175,0
405403,4,151,0
747048,1,201,0
972541,1,212,0
628097,1,198,0
784736,1,170,0
702806,1,196,0
890490,1,190,0
226444,1,153,0
848851,2,169,0
737939,1,209,0
235550,1,167,0
138458,1,199,0
637084,2,178,0
297745,1,190,0
582483,1,182,0
590664,2,195,0
260590,2,187,0
660177,1,178,0
348505,1,207,0
734002,2,966,1
  9383,1,199,0
298042,2,189,0
856372,1,178,0
 63943,1,191,0
900749,2,191,0
577752,1,169,0
461759,1,221,0
883124,1,215,0
725293,2,182,0
435564,1,151,0
128821,2,149,0
878971,1,194,0
 63222,1,207,0
 10022,1,181,0
753963,2,608,1
538175,1,166,0
277192,1,178,0
109437,1,204,0
990208,1,200,0
905584,2,153,0
491970,1,212,0
417247,1,158,0
199910,1,149,0
 85294,1,193,0
474488,2,607,1
668309,1,182,0
739288,1,594,1
960048,1,185,0
995860,2,164,0
220699,1,138,0
504206,3,949,1
130567,1,193,0
392495,1,206,0
530985,1,176,0
680974,1,177,0
193898,1,168,0
398469,1,175,0
610926,1,182,0
375748,2,161,0
558114,1,167,0
802520,1,154,0
482396,2,950,1
127955,2,161,0
205874,1,172,0
221527,1,186,0
857672,1,190,0
792134,2,1002,1
457551,4,157,0
208530,1,195,0
823135,1,196,0
895078,1,166,0
397719,1,169,0
477394,1,168,0
408022,1,994,1
765946,1,179,0
224309,1,177,0
687749,1,189,0
350623,1,176,0
 87338,1,185,0
219349,2,932,1
 89455,1,177,0
148568,1,214,0
978703,1,173,0
299864,1,152,0
843610,2,600,1
607644,1,184,0
475083,1,191,0
193898,1,153,0
905584,1,167,0
 76137,1,183,0
781036,2,182,0
759777,1,194,0
942654,2,174,0
312699,1,229,0
519678,1,176,0
197392,1,168,0
202315,1,197,0
267903,1,181,0
201656,1,147,0
 24623,1,192,0
403165,1,186,0
125408,1,178,0
533635,1,192,0
494896,1,170,0
589240,1,173,0
697947,1,230,0
741236,1,179,0
513156,1,188,0
 74918,1,188,0
315248,1,194,0
 80603,1,158,0
978761,1,228,0
387321,2,178,0
667462,1,170,0
595212,1,157,0
845640,4,620,1
719813,1,172,0
651654,1,153,0
589240,1,191,0
 36509,1,183,0
828969,1,178,0
328747,2,972,1
996601,1,152,0
725293,1,196,0
955199,2,168,0
 53395,1,183,0
765476,1,143,0
739036,1,187,0
904920,2,979,1
 99547,1,175,0
862244,1,192,0
478506,1,155,0
516704,1,971,1
 89455,1,197,0
 55822,1,156,0
416444,1,134,0
 89017,2,144,0
353065,1,170,0
958119,1,212,0
753963,1,147,0
281482,1,175,0
253161,1,179,0
414389,1,215,0
260567,3,163,0
317657,2,165,0
753963,1,177,0
487097,1,199,0
361300,2,187,0
 55198,1,171,0
375816,4,162,0
218313,3,961,1
963734,1,147,0
624552,2,179,0
827581,9,941,1
827109,1,200,0
397350,1,156,0
 95715,1,154,0
414389,3,167,0
184002,1,189,0
297745,1,187,0
668864,1,176,0
401804,1,211,0
290312,11,992,1
  2691,3,595,1
263198,1,224,0
880521,1,163,0
885643,3,959,1
985855,1,163,0
144552,1,187,0
696906,1,181,0
838826,1,190,0
297332,2,172,0
626375,1,214,0
662380,1,172,0
162556,1,187,0
650114,1,181,0
 37662,2,219,0
950385,1,587,1
343624,2,126,0
281808,1,160,0
114099,1,180,0
189234,1,164,0
958119,1,152,0
803140,1,197,0
568537,1,177,0
624552,1,173,0
749467,2,185,0
692461,1,202,0
455373,3,935,1
341653,1,215,0
883701,1,191,0
375793,2,979,1
816746,1,194,0
626375,2,174,0
200021,1,182,0
739288,1,155,0
316268,1,219,0
949585,1,180,0
993470,1,174,0
362810,1,168,0
519678,1,145,0
389042,1,231,0
333705,1,212,0
787334,3,156,0
778824,1,114,0
 78204,1,166,0
241621,1,169,0
999650,1,177,0
123352,2,189,0
 81088,1,200,0
285474,2,182,0
400336,1,195,0
843610,1,179,0
496245,2,579,1
411499,1,179,0
 65689,2,174,0
720784,3,188,0
629199,2,212,0
641586,3,203,0
740738,1,169,0
647623,1,209,0
 43047,1,174,0
 12348,1,164,0
 76109,1,607,1
120365,1,188,0
961965,4,941,1
969735,1,169,0
159869,2,595,1
292481,1,171,0
 51680,1,180,0
306631,2,1003,1
689615,1,188,0
391652,2,192,0
827581,1,205,0
826515,1,194,0
977345,3,186,0
439359,1,170,0
386068,1,192,0
 52542,2,213,0
217992,2,160,0
449743,1,973,1
525866,1,188,0
375748,1,178,0
699017,1,166,0
797332,1,165,0
700923,1,184,0
 95715,1,167,0
978703,1,190,0
329662,5,930,1
626693,1,185,0
685444,1,200,0
637142,4,152,0
991342,1,192,0
 16986,1,198,0
 58982,1,145,0
406961,1,169,0
554150,1,146,0
127150,1,171,0
854576,2,166,0
  8346,1,198,0
208227,1,210,0
531760,2,141,0
992138,1,203,0
113247,1,205,0
755955,1,208,0
590664,1,159,0
735852,1,153,0
995048,1,183,0
362810,2,170,0
 44994,2,183,0
637142,1,193,0
600623,3,198,0
184002,2,910,1
176798,1,154,0
862244,1,161,0
762828,1,169,0
  8615,1,185,0
 72385,1,227,0
629486,1,177,0
365851,1,174,0
 45611,1,201,0
429464,1,194,0
734002,1,222,0
 23290,1,187,0
607189,1,206,0
265845,1,190,0
266231,1,194,0
 44994,1,572,1
306631,2,173,0
322626,2,168,0
529985,1,183,0
207368,1,189,0
 85294,2,951,1
715419,1,212,0
916916,1,187,0
786784,3,194,0
213862,1,180,0
712588,2,163,0
429464,1,165,0
177639,2,146,0
955199,1,586,1
 83577,1,194,0
735178,1,171,0
416803,2,188,0
477471,1,594,1
 47000,1,200,0
389042,1,174,0
507227,1,168,0
400504,1,164,0
 74918,1,152,0
812219,1,133,0
502776,1,170,0
745206,1,189,0
252935,2,171,0
558453,1,220,0
729411,1,957,1
604904,1,194,0
213629,2,174,0
831035,1,129,0
460822,1,167,0
804256,2,167,0
201670,1,224,0
595212,1,210,0
574440,1,951,1
298433,1,188,0
541906,3,161,0
878881,1,150,0
495106,1,152,0
696906,1,207,0
438401,1,168,0
391814,2,225,0
228425,1,147,0
393391,1,182,0
140721,1,181,0
533933,1,190,0
430029,1,176,0
361300,2,182,0
596729,1,185,0
345700,1,192,0
969279,1,166,0
870087,2,162,0
432356,2,207,0
  6898,1,209,0
498985,1,165,0
607189,1,200,0
890490,1,167,0
235299,1,159,0
 97996,1,194,0
381617,1,144,0
265845,1,171,0
348505,1,205,0
614840,1,193,0
778824,1,179,0
967181,1,197,0
743804,1,208,0
430707,1,220,0
  8760,1,172,0
115082,1,178,0
913220,1,962,1
459276,1,218,0
820548,1,199,0
591746,1,213,0
306482,2,966,1
143210,2,150,0
260590,1,153,0
536790,1,156,0
 28174,1,214,0
590664,2,197,0
911696,1,195,0
778637,1,154,0
687982,2,181,0
284057,1,204,0
 34179,1,199,0
315248,1,216,0
 11222,1,212,0
642406,1,165,0
974898,1,975,1
707403,2,203,0
184750,1,180,0
251407,3,172,0
467688,2,208,0
516688,1,178,0
692461,1,155,0
290312,2,170,0
468895,1,207,0
914860,1,173,0
923803,1,194,0
718745,1,161,0
353278,2,968,1
954941,1,169,0
696307,1,162,0
519678,1,193,0
968350,1,170,0
117512,2,183,0
584337,1,172,0
691768,1,179,0
708317,3,933,1
827109,1,144,0
493888,1,155,0
167898,1,152,0
342760,2,611,1
 83577,1,195,0
873029,2,150,0
648132,1,168,0
689433,2,974,1
 70215,2,188,0
583272,1,165,0
 36733,1,182,0
692503,1,206,0
306482,1,134,0
529985,3,566,1
963734,1,201,0
518427,1,207,0
263350,1,197,0
116323,2,168,0
310080,1,206,0
715648,3,133,0
236898,2,170,0
670148,2,983,1
205191,1,177,0
271116,1,155,0
328747,1,192,0
953548,1,161,0
877831,1,184,0
614149,1,177,0
405287,2,222,0
892335,1,205,0
317241,1,180,0
140721,2,619,1
615561,2,159,0
300168,1,140,0
737091,1,136,0
474431,1,197,0
 41844,2,176,0
790193,1,183,0
145254,2,169,0
832391,2,187,0
931686,2,203,0
120984,1,206,0
 87859,1,205,0
285013,3,604,1
647623,1,190,0
749467,1,168,0
928685,2,199,0
454291,1,139,0
703224,1,208,0
962600,1,225,0
298433,3,196,0
176798,1,164,0
553753,2,195,0
548540,1,195,0
628097,3,615,1
491846,1,164,0
875233,2,176,0
335475,1,170,0
 24987,2,164,0
541208,2,190,0
430707,1,181,0
246838,1,181,0
681056,1,187,0
497705,1,182,0
220387,1,218,0
653774,1,162,0
530420,2,160,0
219217,2,195,0
995048,1,182,0
778920,8,953,1
264935,1,174,0
863841,1,167,0
268513,2,938,1
459506,1,168,0
904225,1,194,0
494896,1,155,0
765095,2,223,0
679182,1,167,0
479333,1,187,0
880507,2,207,0
911379,1,153,0
877491,2,201,0
 91215,1,185,0
495316,4,186,0
803140,1,186,0
297457,5,974,1
582769,1,157,0
642406,1,151,0
156420,1,180,0
284438,1,177,0
611513,2,211,0
131779,1,169,0
281808,1,171,0
765476,1,150,0
 30502,1,196,0
138407,1,176,0
869107,1,156,0
382578,1,152,0
529985,3,174,0
785771,2,196,0
229507,2,197,0
462656,1,162,0
 81088,2,169,0
508170,1,174,0
457551,1,944,1
343073,2,174,0
731128,1,225,0
502273,1,584,1
317657,1,189,0
 74893,2,207,0
716968,1,163,0
642406,2,192,0
940031,1,194,0
909960,2,613,1
871208,2,154,0
504896,1,199,0
174838,1,198,0
974668,3,170,0
713185,1,183,0
530985,1,171,0
802678,2,194,0
317241,2,142,0
682814,1,151,0
213774,1,181,0
522028,1,201,0
320587,2,154,0
932913,1,216,0
105631,1,182,0
700832,1,198,0
307049,1,177,0
446009,1,177,0
857672,1,182,0
280337,1,164,0
402462,1,163,0
783875,1,209,0
395509,1,164,0
808793,1,200,0
330332,1,191,0
655549,1,191,0
174838,1,170,0
904682,1,186,0
135666,1,172,0
762828,1,176,0
381617,1,169,0
765218,1,183,0
233530,1,594,1
843610,1,193,0
276591,1,195,0
322626,2,192,0
238734,1,202,0
 89017,1,169,0
614830,2,187,0
593121,2,981,1
 87192,1,203,0
361147,1,169,0
102396,1,197,0
106121,3,149,0
747419,1,188,0
828093,1,157,0
758986,1,176,0
690763,1,196,0
785781,1,185,0
783875,3,201,0
797332,1,171,0
227446,1,178,0
785053,1,187,0
193342,2,189,0
481546,1,167,0
741141,1,150,0
344209,2,960,1
 11953,1,186,0
337153,1,196,0
823581,1,168,0
201656,1,199,0
771199,1,215,0
900749,1,154,0
342760,2,184,0
645713,1,551,1
832243,5,960,1
792693,1,165,0
328747,1,169,0
931686,1,199,0
497705,2,183,0
360498,1,202,0
962600,1,191,0
726296,1,154,0
202315,2,224,0
414389,1,174,0
277192,3,575,1
 40694,1,161,0
421361,1,199,0
417294,1,209,0
702806,2,188,0
103640,3,157,0
760713,1,161,0
971649,1,126,0
810427,1,192,0
 10022,1,203,0
468924,1,148,0
644879,4,193,0
598623,1,191,0
310105,3,193,0
 89455,1,174,0
369128,1,176,0
591406,1,158,0
 47000,1,181,0
566387,1,165,0
805489,1,190,0
795025,1,157,0
637142,2,146,0
673283,1,174,0
915502,1,158,0
 19582,1,180,0
308871,2,153,0
125107,1,159,0
794194,1,568,1
226480,2,182,0
153569,1,150,0
637897,2,144,0
940857,2,167,0
585839,1,192,0
138630,2,181,0
716092,1,194,0
697970,1,210,0
329712,1,196,0
832391,1,147,0
197392,3,185,0
510928,1,176,0
106121,3,597,1
 24623,1,173,0
581194,1,221,0
614840,1,180,0
266205,1,193,0
329977,2,208,0
992477,1,202,0
534036,3,577,1
459276,1,164,0
728553,1,181,0
756347,2,151,0
713185,2,166,0
364867,1,190,0
293866,1,170,0
238734,1,181,0
577752,1,173,0
 16986,1,154,0
647623,2,969,1
289019,1,160,0
952140,1,194,0
480289,1,224,0
553118,1,922,1
988929,2,204,0
810427,1,166,0
784423,1,617,1
408150,2,197,0
985855,1,177,0
125408,1,183,0
 40694,1,199,0
795553,1,181,0
459506,2,175,0
281109,1,191,0
629341,1,161,0
237393,1,147,0
673205,1,980,1
306576,1,170,0
  9960,1,180,0
299864,1,200,0
955548,1,163,0
401256,1,146,0
457860,3,931,1
565160,1,179,0
353012,1,148,0
200021,1,218,0
907440,2,157,0
  1007,1,170,0
521615,2,189,0
 69469,1,191,0
358143,1,190,0
810427,2,227,0
831035,1,199,0
705880,1,182,0
405287,1,200,0
665381,1,181,0
700179,1,992,1
739544,1,182,0
236898,1,196,0
641327,1,180,0
 99547,9,969,1
 33859,1,171,0
306576,3,153,0
921361,1,165,0
533251,1,121,0
141897,1,184,0
989726,1,148,0
763080,1,220,0
449743,1,162,0
294236,1,204,0
772321,1,177,0
909228,1,175,0
207919,2,163,0
515100,1,165,0
196677,1,179,0
389042,1,186,0
508193,1,164,0
673107,1,155,0
565160,1,175,0
936966,1,140,0
809781,4,183,0
352492,2,184,0
964712,1,630,1
474236,2,165,0
583272,1,211,0
422493,6,568,1
217417,1,208,0
936551,1,973,1
929861,1,195,0
875272,2,200,0
521650,1,162,0
696634,1,203,0
877603,3,160,0
579973,1,180,0
251407,1,171,0
 37055,1,188,0
  1968,1,180,0
827189,1,204,0
566387,1,165,0
 12348,1,188,0
874251,1,198,0
863101,1,177,0
470618,2,173,0
591746,1,158,0
591746,3,569,1
604904,1,164,0
124472,1,949,1
710392,1,137,0
472662,1,204,0
777781,2,580,1
110425,1,173,0
611513,1,158,0
474508,1,189,0
364867,2,185,0
668309,1,209,0
281573,1,127,0
267208,1,182,0
490810,2,183,0
779362,1,193,0
878941,4,209,0
530985,1,161,0
 87338,1,189,0
970415,1,194,0
691651,1,197,0
263916,1,198,0
341477,1,188,0
836518,1,209,0
886191,1,577,1
772321,1,177,0
133670,1,142,0
352492,1,172,0
820780,1,194,0
812219,1,184,0
649552,1,962,1
268306,2,188,0
691651,1,580,1
578064,1,180,0
845952,1,189,0
365193,3,202,0
526187,1,216,0
516704,2,175,0
867301,10,582,1
877603,1,145,0
328747,1,144,0
974668,1,170,0
615398,1,170,0
931686,1,618,1
253194,1,182,0
372790,1,218,0
812219,1,208,0
237393,1,170,0
610989,1,167,0
913673,1,213,0
504759,2,215,0
841736,3,188,0
977219,1,188,0
565001,1,182,0
729411,1,169,0
569102,2,193,0
539296,1,197,0
997870,1,164,0
681056,1,166,0
 28729,1,163,0
697948,1,179,0
 64814,1,177,0
423359,1,169,0
910356,3,622,1
892843,3,167,0
536790,4,156,0
 85294,2,179,0
621709,1,189,0
878971,1,185,0
877831,1,199,0
322626,2,169,0
775550,2,152,0
734469,1,179,0
296701,1,188,0
 63457,1,152,0
695384,2,194,0
765095,1,201,0
408228,1,154,0
343822,3,164,0
 74918,1,179,0
499149,1,166,0
153569,1,195,0
875533,1,179,0
106022,1,188,0
299513,1,174,0
414583,2,594,1
170896,1,191,0
827189,1,171,0
704404,1,191,0
375793,1,153,0
662380,1,164,0
997870,1,192,0
688710,1,199,0
353065,1,196,0
902927,3,212,0
 85294,5,157,0
753202,1,174,0
768592,1,167,0
875533,2,193,0
218359,1,159,0
357486,1,140,0
238734,1,199,0
507227,1,174,0
812219,1,193,0
739544,1,205,0
598036,3,603,1
117686,2,187,0
925089,1,177,0
379092,1,212,0
440181,1,184,0
737355,2,173,0
800221,3,183,0
396902,1,186,0
433888,2,172,0
104764,1,184,0
746498,1,198,0
170896,1,195,0
929861,1,183,0
124173,1,153,0
699100,1,156,0
933895,2,153,0
 18077,2,130,0
746161,1,182,0
989726,1,194,0
705931,1,184,0
414583,1,160,0
802678,1,157,0
258314,2,595,1
 67014,1,197,0
713536,1,163,0
379092,1,194,0
809419,1,174,0
883798,1,175,0
746161,1,155,0
498952,1,582,1
290757,1,196,0
324187,1,159,0
504759,3,186,0
973300,1,944,1
142725,1,197,0
856063,2,183,0
333712,1,164,0
405544,2,177,0
356921,1,214,0
  9383,1,141,0
 76109,1,193,0
976967,1,135,0
 71051,1,187,0
364560,1,181,0
539296,1,238,0
172996,2,187,0
267260,1,167,0
765476,1,211,0
808089,1,205,0
798997,1,173,0
713536,1,152,0
138458,1,163,0
268306,2,196,0
202433,1,175,0
928685,2,186,0
512653,2,177,0
156712,1,181,0
749133,1,189,0
263916,1,171,0
551785,2,198,0
519678,2,183,0
153569,1,191,0
840141,1,202,0
753202,1,170,0
631264,1,184,0
553118,1,166,0
233530,1,214,0
527704,1,142,0
182903,2,205,0
240528,1,176,0
869457,1,200,0
808411,3,208,0
221527,1,172,0
610926,1,133,0
401490,3,189,0
904225,2,168,0
 85294,2,593,1
317241,1,167,0
205405,1,161,0
465344,1,198,0
574683,2,162,0
457860,1,198,0
577752,1,221,0
129025,1,186,0
849811,1,142,0
632495,1,187,0
268513,1,174,0
352492,1,190,0
359521,4,603,1
529985,1,1005,1
 28174,1,203,0
598036,2,169,0
 58538,1,184,0
220699,1,171,0
649854,1,167,0
297745,1,188,0
979596,1,145,0
687982,1,164,0
284122,1,166,0
677815,1,186,0
579973,1,197,0
162556,1,202,0
201809,2,164,0
271116,2,200,0
745180,1,158,0
808744,3,163,0
224133,1,188,0
741620,1,197,0
248478,1,193,0
 37055,1,157,0
471975,2,197,0
808736,1,175,0
662418,1,196,0
502776,1,202,0
776746,1,176,0
786805,2,176,0
238937,1,161,0
264935,1,182,0
401490,1,179,0
891526,1,182,0
382434,2,189,0
394675,2,166,0
274374,2,202,0
543258,1,157,0
345700,2,216,0
297683,3,186,0
177639,1,181,0
615398,1,132,0
219217,2,199,0
281613,1,187,0
862614,1,177,0
  8760,2,212,0
794509,3,170,0
734002,1,160,0
232127,1,965,1
615561,2,184,0
414389,2,169,0
645713,1,642,1
975685,1,189,0
513156,1,196,0
230141,2,182,0
620216,1,179,0
158207,1,185,0
 68121,1,196,0
 58140,1,189,0
474508,1,212,0
784736,1,192,0
281482,1,177,0
152150,1,144,0
 52680,2,186,0
603260,1,170,0
795499,1,155,0
330653,1,195,0
913220,1,182,0
973135,2,140,0
146511,1,182,0
735178,1,141,0
954941,3,619,1
809368,3,182,0
 22246,1,174,0
 66548,1,208,0
667462,1,174,0
213774,1,159,0
480477,1,151,0
558785,1,184,0
770791,1,161,0
  5719,2,987,1
728553,1,187,0
224309,1,224,0
507227,1,202,0
295404,1,187,0
255842,2,167,0
763080,1,167,0
115766,1,194,0
649552,1,170,0
329047,1,155,0
829799,1,157,0
895234,1,179,0
281613,2,612,1
 72015,2,994,1
726296,1,168,0
659413,1,200,0
765678,1,179,0
307049,1,163,0
582769,2,172,0
430262,1,189,0
571187,1,161,0
324712,1,178,0
427078,1,196,0
579166,2,606,1
936966,1,199,0
219217,1,969,1
115253,1,160,0
967181,1,225,0
202315,1,169,0
317162,1,153,0
353012,1,199,0
671975,1,196,0
625717,2,612,1
395509,1,189,0
873148,3,195,0
414141,1,138,0
873029,1,157,0
189166,1,208,0
989792,1,213,0
131279,1,172,0
905052,1,196,0
478506,2,1010,1
387321,2,196,0
932849,1,201,0
371134,1,171,0
661538,1,188,0
468895,1,169,0
794509,1,145,0
253194,1,193,0
739036,1,179,0
 73259,1,151,0
263540,2,183,0
474236,1,131,0
 87192,1,178,0
198922,1,167,0
182903,3,604,1
170896,1,152,0
589478,1,169,0
576941,1,136,0
468895,1,167,0
926235,2,946,1
189585,1,181,0
433450,1,180,0
509404,1,236,0
710392,2,254,0
316268,1,178,0
104764,1,192,0
268306,2,196,0
207368,1,147,0
668864,1,184,0
500531,3,232,0
978703,1,206,0
886129,1,197,0
455979,9,962,1
869457,2,152,0
131279,1,146,0
684504,4,1006,1
567861,4,588,1
804256,1,184,0
808793,1,104,0
502776,1,136,0
519728,1,207,0
232478,1,208,0
937346,1,186,0
784736,1,195,0
779362,1,968,1
448238,1,195,0
678058,2,185,0
533583,1,174,0
607189,1,208,0
863841,1,940,1
106121,1,183,0
928685,1,176,0
297581,1,149,0
902927,1,146,0
688658,2,187,0
322626,1,145,0
697970,1,124,0
372790,4,240,0
707102,1,144,0
 57766,1,152,0
439359,5,1001,1
679182,1,198,0
611884,2,173,0
475831,1,251,0
636692,1,202,0
218063,1,199,0
  9960,1,165,0
553118,1,193,0
973173,1,170,0
 74918,1,192,0
685798,1,563,1
117686,2,175,0
746498,1,194,0
641586,1,199,0
555912,1,155,0
504206,1,161,0
292731,1,156,0
345700,1,179,0
874197,1,175,0
829799,2,177,0
907440,1,176,0
106121,1,206,0
577299,2,162,0
519728,1,188,0
 52032,2,164,0
481546,1,176,0
390581,1,181,0
125107,1,160,0
347789,1,179,0
 89037,1,186,0
481546,1,174,0
408150,1,163,0
568182,2,167,0
123352,1,200,0
627567,1,183,0
271116,1,203,0
394748,3,148,0
647623,2,201,0
397511,1,186,0
614830,1,178,0
625649,1,216,0
382578,1,203,0
554150,3,161,0
477471,1,197,0
406961,2,176,0
650742,1,191,0
776746,1,170,0
729136,1,200,0
208530,1,225,0
 64814,1,170,0
716968,2,174,0
797636,1,166,0
 72526,1,176,0
348505,1,174,0
629341,1,141,0
429464,1,166,0
369128,1,156,0
 74893,2,176,0
574701,1,180,0
803140,2,143,0
490293,1,199,0
451606,1,211,0
613364,1,175,0
227052,3,139,0
920836,1,187,0
254056,2,184,0
116323,1,184,0
193737,1,124,0
357158,1,169,0
411676,1,188,0
620216,4,634,1
798997,1,140,0
670148,2,181,0
713536,1,577,1
280337,1,184,0
946843,1,174,0
990221,2,140,0
938928,1,178,0
350156,1,165,0
903774,1,218,0
376115,3,596,1
160082,1,181,0
176798,1,178,0
900520,1,197,0
741236,1,179,0
 39232,1,192,0
886371,3,169,0
110425,1,231,0
146511,1,176,0
765095,1,188,0
665381,1,176,0
967181,1,172,0
995594,1,186,0
881169,1,198,0
493888,1,176,0
596420,1,209,0
366949,6,982,1
624552,1,183,0
201656,2,161,0
661538,1,177,0
285997,2,177,0
241621,1,199,0
375748,1,188,0
329714,1,177,0
439728,1,157,0
  8615,1,188,0
333712,2,232,0
172996,1,179,0
699100,1,159,0
913328,1,186,0
197569,1,144,0
914860,2,170,0
851911,1,169,0
691768,1,190,0
554150,1,185,0
878941,1,190,0
490123,2,980,1
362810,2,207,0
515719,1,211,0
741141,1,167,0
480165,1,190,0
480477,1,172,0
 74918,3,200,0
290312,1,201,0
786805,2,181,0
660177,1,177,0
178831,2,199,0
360509,1,585,1
774384,5,586,1
749628,1,148,0
377090,2,221,0
689332,2,176,0
490293,1,207,0
673107,1,144,0
 22137,1,189,0
625978,1,204,0
818172,3,956,1
716572,3,182,0
233530,1,170,0
940031,1,155,0
624145,2,145,0
731115,1,169,0
 45611,3,199,0
498985,1,178,0
438401,1,176,0
428649,1,186,0
905052,1,184,0
745180,2,187,0
141265,1,156,0
779362,1,161,0
806693,1,177,0
498978,1,181,0
382874,2,210,0
393391,1,149,0
 84939,1,217,0
963978,3,609,1
808089,1,209,0
490123,1,172,0
202427,1,138,0
456679,1,228,0
299516,3,200,0
621709,1,183,0
454474,1,163,0
499189,1,190,0
845774,1,161,0
712776,1,146,0
920275,1,145,0
177639,2,170,0
656062,1,177,0
749316,2,177,0
153472,1,200,0
831578,2,143,0
788627,1,221,0
217417,3,193,0
344209,1,125,0
628097,1,204,0
915502,1,114,0
828006,2,202,0
398469,1,165,0
913683,1,169,0
300752,1,156,0
872946,3,186,0
785839,1,210,0
703224,1,176,0
417294,3,190,0
201809,1,190,0
 16681,3,167,0
218359,1,165,0
434303,1,176,0
729136,2,147,0
263839,1,182,0
382874,1,181,0
 20650,2,144,0
167898,1,160,0
804693,1,207,0
482396,1,191,0
740974,1,186,0
905552,1,174,0
746522,2,200,0
467688,1,187,0
474236,1,210,0
895078,1,171,0
569102,1,160,0
421837,1,203,0
433888,2,215,0
656527,1,187,0
688658,2,183,0
347789,1,181,0
337153,1,937,1
118146,3,977,1
574683,2,137,0
513156,1,173,0
976650,2,179,0
466272,1,170,0
478326,1,162,0
604067,1,243,0
314008,1,190,0
502776,2,220,0
122740,1,187,0
175597,1,602,1
408150,1,193,0
258314,2,186,0
